time,value
24-02-2022 17:50,0.097043
24-02-2022 17:53,0.097043
24-02-2022 17:56,0.097958
24-02-2022 17:59,0.097043
24-02-2022 18:02,0.097958
24-02-2022 18:05,0.097958
24-02-2022 18:08,0.097958
24-02-2022 18:11,0.097958
24-02-2022 18:14,0.097958
24-02-2022 18:16,0.097958
24-02-2022 18:17,0.097958
24-02-2022 18:19,0.097958
24-02-2022 18:20,0.097958
24-02-2022 18:22,0.097958
24-02-2022 18:23,0.097958
24-02-2022 18:25,0.097958
24-02-2022 18:26,0.097043
24-02-2022 18:28,0.097958
24-02-2022 18:29,0.097043
24-02-2022 18:31,0.097043
24-02-2022 18:32,0.097043
24-02-2022 18:34,0.097043
24-02-2022 18:35,0.097043
24-02-2022 18:37,0.096127
24-02-2022 18:40,0.096127
24-02-2022 18:43,0.096127
24-02-2022 18:46,0.094296
24-02-2022 18:49,0.094296
24-02-2022 18:52,0.094296
24-02-2022 18:55,0.093381
24-02-2022 18:58,0.092465
24-02-2022 19:01,0.09155
24-02-2022 19:04,0.090634
24-02-2022 19:07,0.090634
24-02-2022 19:10,0.089719
24-02-2022 19:13,0.088803
24-02-2022 19:16,0.087888
24-02-2022 19:19,0.086972
24-02-2022 19:22,0.086057
24-02-2022 19:25,0.085141
24-02-2022 19:28,0.08331
24-02-2022 19:30,0.084226
24-02-2022 19:31,0.082395
24-02-2022 19:33,0.08331
24-02-2022 19:34,0.082395
24-02-2022 19:36,0.081479
24-02-2022 19:37,0.080564
24-02-2022 19:39,0.080564
24-02-2022 19:40,0.080564
24-02-2022 19:42,0.079648
24-02-2022 19:43,0.079648
24-02-2022 19:45,0.078733
24-02-2022 19:46,0.078733
24-02-2022 19:48,0.076902
24-02-2022 19:49,0.077817
24-02-2022 19:51,0.075986
24-02-2022 19:54,0.075071
24-02-2022 19:57,0.074155
24-02-2022 20:00,0.07324
24-02-2022 20:03,0.071409
24-02-2022 20:06,0.070493
24-02-2022 20:09,0.069578
24-02-2022 20:12,0.067747
24-02-2022 20:15,0.066831
24-02-2022 20:18,0.065
24-02-2022 20:21,0.064085
24-02-2022 20:24,0.062254
24-02-2022 20:27,0.060423
24-02-2022 20:30,0.058592
24-02-2022 20:33,0.056761
24-02-2022 20:36,0.05493
24-02-2022 20:39,0.053099
24-02-2022 20:42,0.052183
24-02-2022 20:44,0.051268
24-02-2022 20:45,0.050352
24-02-2022 20:47,0.049437
24-02-2022 20:48,0.048521
24-02-2022 20:50,0.047606
24-02-2022 20:51,0.04669
24-02-2022 20:53,0.045775
24-02-2022 20:54,0.044859
24-02-2022 20:56,0.043944
24-02-2022 20:57,0.043028
24-02-2022 20:59,0.041197
24-02-2022 21:00,0.040282
24-02-2022 21:02,0.039366
24-02-2022 21:03,0.038451
24-02-2022 21:05,0.037535
24-02-2022 21:08,0.035704
24-02-2022 21:11,0.033873
24-02-2022 21:14,0.032042
24-02-2022 21:17,0.030211
24-02-2022 21:20,0.02838
24-02-2022 21:23,0.026549
24-02-2022 21:26,0.025634
24-02-2022 21:29,0.023803
24-02-2022 21:32,0.022887
24-02-2022 21:35,0.021056
24-02-2022 21:38,0.020141
24-02-2022 21:41,0.019225
24-02-2022 21:44,0.01831
24-02-2022 21:47,0.016479
24-02-2022 21:50,0.015563
24-02-2022 21:53,0.014648
24-02-2022 21:55,0.014648
24-02-2022 21:56,0.014648
24-02-2022 21:58,0.013732
24-02-2022 21:59,0.013732
24-02-2022 22:01,0.012817
24-02-2022 22:02,0.012817
24-02-2022 22:04,0.012817
24-02-2022 22:05,0.011901
24-02-2022 22:07,0.011901
24-02-2022 22:08,0.011901
24-02-2022 22:10,0.011901
24-02-2022 22:11,0.010986
24-02-2022 22:13,0.010986
24-02-2022 22:14,0.010986
24-02-2022 22:16,0.010986
24-02-2022 22:17,0.010986
24-02-2022 22:19,0.01007
24-02-2022 22:22,0.01007
24-02-2022 22:25,0.01007
24-02-2022 22:28,0.01007
24-02-2022 22:31,0.01007
24-02-2022 22:34,0.01007
24-02-2022 22:37,0.01007
24-02-2022 22:40,0.009155
24-02-2022 22:43,0.009155
24-02-2022 22:46,0.009155
24-02-2022 22:49,0.009155
24-02-2022 22:52,0.009155
24-02-2022 22:55,0.009155
24-02-2022 22:58,0.009155
24-02-2022 23:01,0.009155
24-02-2022 23:04,0.009155
24-02-2022 23:07,0.009155
24-02-2022 23:09,0.009155
24-02-2022 23:10,0.009155
24-02-2022 23:12,0.009155
24-02-2022 23:13,0.009155
24-02-2022 23:15,0.009155
24-02-2022 23:16,0.009155
24-02-2022 23:18,0.009155
24-02-2022 23:19,0.009155
24-02-2022 23:21,0.009155
24-02-2022 23:22,0.008239
24-02-2022 23:24,0.009155
24-02-2022 23:25,0.009155
24-02-2022 23:27,0.009155
24-02-2022 23:28,0.009155
24-02-2022 23:30,0.009155
24-02-2022 23:33,0.009155
24-02-2022 23:36,0.009155
24-02-2022 23:39,0.009155
24-02-2022 23:42,0.009155
24-02-2022 23:45,0.009155
24-02-2022 23:48,0.01007
24-02-2022 23:51,0.01007
24-02-2022 23:54,0.01007
24-02-2022 23:57,0.01007
25-02-2022 00:00,0.01007
25-02-2022 00:03,0.01007
25-02-2022 00:06,0.010986
25-02-2022 00:09,0.010986
25-02-2022 00:12,0.010986
25-02-2022 00:15,0.011901
25-02-2022 00:18,0.010986
25-02-2022 00:21,0.011901
25-02-2022 00:23,0.011901
25-02-2022 00:24,0.011901
25-02-2022 00:26,0.011901
25-02-2022 00:27,0.011901
25-02-2022 00:29,0.012817
25-02-2022 00:30,0.012817
25-02-2022 00:32,0.012817
25-02-2022 00:33,0.012817
25-02-2022 00:35,0.012817
25-02-2022 00:36,0.013732
25-02-2022 00:38,0.013732
25-02-2022 00:39,0.013732
25-02-2022 00:41,0.013732
25-02-2022 00:42,0.013732
25-02-2022 00:44,0.013732
25-02-2022 00:47,0.014648
25-02-2022 00:50,0.014648
25-02-2022 00:53,0.015563
25-02-2022 00:56,0.015563
25-02-2022 00:59,0.016479
25-02-2022 01:02,0.016479
25-02-2022 01:05,0.016479
25-02-2022 01:08,0.016479
25-02-2022 01:11,0.017394
25-02-2022 01:14,0.01831
25-02-2022 01:17,0.019225
25-02-2022 01:20,0.019225
25-02-2022 01:23,0.019225
25-02-2022 01:26,0.020141
25-02-2022 01:29,0.020141
25-02-2022 01:32,0.021056
25-02-2022 01:35,0.021056
25-02-2022 01:37,0.021972
25-02-2022 01:38,0.021972
25-02-2022 01:40,0.022887
25-02-2022 01:41,0.021972
25-02-2022 01:43,0.022887
25-02-2022 01:44,0.022887
25-02-2022 01:46,0.023803
25-02-2022 01:47,0.023803
25-02-2022 01:49,0.023803
25-02-2022 01:50,0.024718
25-02-2022 01:52,0.024718
25-02-2022 01:53,0.024718
25-02-2022 01:55,0.025634
25-02-2022 01:56,0.025634
25-02-2022 01:58,0.025634
25-02-2022 02:01,0.027465
25-02-2022 02:04,0.027465
25-02-2022 02:07,0.02838
25-02-2022 02:10,0.02838
25-02-2022 02:13,0.029296
25-02-2022 02:16,0.030211
25-02-2022 02:19,0.031127
25-02-2022 02:22,0.032042
25-02-2022 02:25,0.032042
25-02-2022 02:28,0.032958
25-02-2022 02:31,0.033873
25-02-2022 02:34,0.034789
25-02-2022 02:37,0.035704
25-02-2022 02:40,0.03662
25-02-2022 02:43,0.037535
25-02-2022 02:46,0.037535
25-02-2022 02:48,0.038451
25-02-2022 02:49,0.039366
25-02-2022 02:51,0.039366
25-02-2022 02:52,0.039366
25-02-2022 02:54,0.040282
25-02-2022 02:55,0.041197
25-02-2022 02:57,0.042113
25-02-2022 02:58,0.042113
25-02-2022 03:00,0.043028
25-02-2022 03:01,0.043028
25-02-2022 03:03,0.043028
25-02-2022 03:04,0.043944
25-02-2022 03:06,0.044859
25-02-2022 03:07,0.044859
25-02-2022 03:09,0.045775
25-02-2022 03:10,0.045775
25-02-2022 03:12,0.04669
25-02-2022 03:15,0.047606
25-02-2022 03:18,0.048521
25-02-2022 03:21,0.050352
25-02-2022 03:24,0.051268
25-02-2022 03:27,0.052183
25-02-2022 03:30,0.054014
25-02-2022 03:33,0.054014
25-02-2022 03:36,0.055845
25-02-2022 03:39,0.056761
25-02-2022 03:42,0.057676
25-02-2022 03:45,0.059507
25-02-2022 03:48,0.060423
25-02-2022 03:51,0.061338
25-02-2022 03:54,0.063169
25-02-2022 03:57,0.064085
25-02-2022 04:00,0.065
25-02-2022 04:02,0.065916
25-02-2022 04:03,0.065916
25-02-2022 04:05,0.066831
25-02-2022 04:06,0.067747
25-02-2022 04:08,0.068662
25-02-2022 04:09,0.068662
25-02-2022 04:11,0.069578
25-02-2022 04:12,0.069578
25-02-2022 04:14,0.070493
25-02-2022 04:15,0.071409
25-02-2022 04:17,0.071409
25-02-2022 04:18,0.072324
25-02-2022 04:20,0.072324
25-02-2022 04:21,0.074155
25-02-2022 04:23,0.075071
25-02-2022 04:26,0.075986
25-02-2022 04:29,0.075071
25-02-2022 04:32,0.077817
25-02-2022 04:35,0.077817
25-02-2022 04:38,0.079648
25-02-2022 04:41,0.080564
25-02-2022 04:44,0.081479
25-02-2022 04:47,0.082395
25-02-2022 04:50,0.084226
25-02-2022 04:53,0.084226
25-02-2022 04:56,0.086057
25-02-2022 04:59,0.086057
25-02-2022 05:02,0.087888
25-02-2022 05:05,0.088803
25-02-2022 05:08,0.088803
25-02-2022 05:11,0.090634
25-02-2022 05:14,0.090634
25-02-2022 05:16,0.09155
25-02-2022 05:17,0.092465
25-02-2022 05:19,0.092465
25-02-2022 05:20,0.093381
25-02-2022 05:22,0.093381
25-02-2022 05:23,0.093381
25-02-2022 05:25,0.094296
25-02-2022 05:26,0.094296
25-02-2022 05:28,0.095212
25-02-2022 05:29,0.095212
25-02-2022 05:31,0.096127
25-02-2022 05:32,0.096127
25-02-2022 05:34,0.096127
25-02-2022 05:35,0.097043
25-02-2022 05:37,0.097043
25-02-2022 05:40,0.097958
25-02-2022 05:43,0.098874
25-02-2022 05:46,0.099789
25-02-2022 05:49,0.099789
25-02-2022 05:52,0.100705
25-02-2022 05:55,0.10162
25-02-2022 05:58,0.102536
25-02-2022 06:01,0.102536
25-02-2022 06:04,0.102536
25-02-2022 06:07,0.103451
25-02-2022 06:10,0.104367
25-02-2022 06:13,0.104367
25-02-2022 06:16,0.105282
25-02-2022 06:19,0.105282
25-02-2022 06:22,0.105282
25-02-2022 06:25,0.106198
25-02-2022 06:27,0.106198
25-02-2022 06:28,0.106198
25-02-2022 06:30,0.106198
25-02-2022 06:31,0.106198
25-02-2022 06:33,0.106198
25-02-2022 06:34,0.106198
25-02-2022 06:36,0.107113
25-02-2022 06:37,0.106198
25-02-2022 06:39,0.107113
25-02-2022 06:40,0.106198
25-02-2022 06:42,0.107113
25-02-2022 06:43,0.107113
25-02-2022 06:45,0.107113
25-02-2022 06:46,0.107113
25-02-2022 06:48,0.107113
25-02-2022 06:49,0.107113
25-02-2022 06:51,0.107113
25-02-2022 06:54,0.106198
25-02-2022 06:57,0.106198
25-02-2022 07:00,0.106198
25-02-2022 07:03,0.105282
25-02-2022 07:06,0.105282
25-02-2022 07:09,0.105282
25-02-2022 07:12,0.104367
25-02-2022 07:15,0.103451
25-02-2022 07:18,0.102536
25-02-2022 07:21,0.102536
25-02-2022 07:24,0.10162
25-02-2022 07:27,0.099789
25-02-2022 07:30,0.098874
25-02-2022 07:33,0.097958
25-02-2022 07:36,0.096127
25-02-2022 07:39,0.095212
25-02-2022 07:41,0.094296
25-02-2022 07:42,0.093381
25-02-2022 07:44,0.092465
25-02-2022 07:45,0.092465
25-02-2022 07:47,0.090634
25-02-2022 07:48,0.089719
25-02-2022 07:50,0.088803
25-02-2022 07:51,0.087888
25-02-2022 07:53,0.086972
25-02-2022 07:54,0.086057
25-02-2022 07:56,0.085141
25-02-2022 07:57,0.084226
25-02-2022 07:59,0.082395
25-02-2022 08:00,0.081479
25-02-2022 08:02,0.079648
25-02-2022 08:05,0.077817
25-02-2022 08:08,0.075071
25-02-2022 08:11,0.072324
25-02-2022 08:14,0.069578
25-02-2022 08:17,0.065916
25-02-2022 08:20,0.063169
25-02-2022 08:23,0.060423
25-02-2022 08:26,0.056761
25-02-2022 08:29,0.054014
25-02-2022 08:32,0.050352
25-02-2022 08:35,0.047606
25-02-2022 08:38,0.043944
25-02-2022 08:41,0.041197
25-02-2022 08:42,0.039366
25-02-2022 08:47,0.033873
25-02-2022 08:50,0.031127
25-02-2022 08:53,0.02838
25-02-2022 08:55,0.025634
25-02-2022 08:56,0.024718
25-02-2022 08:58,0.022887
25-02-2022 08:59,0.021972
25-02-2022 09:01,0.020141
25-02-2022 09:02,0.019225
25-02-2022 09:04,0.017394
25-02-2022 09:05,0.016479
25-02-2022 09:08,0.013732
25-02-2022 09:10,0.011901
25-02-2022 09:11,0.010986
25-02-2022 09:13,0.009155
25-02-2022 09:14,0.008239
25-02-2022 09:16,0.006408
25-02-2022 09:19,0.004577
25-02-2022 09:22,0.001831
25-02-2022 09:28,-0.002746
25-02-2022 09:31,-0.004577
25-02-2022 09:34,-0.006408
25-02-2022 09:37,-0.008239
25-02-2022 09:40,-0.01007
25-02-2022 09:42,-0.010986
25-02-2022 09:43,-0.011901
25-02-2022 09:46,-0.013732
25-02-2022 09:49,-0.014648
25-02-2022 09:52,-0.016479
25-02-2022 09:55,-0.017394
25-02-2022 09:58,-0.019225
25-02-2022 10:01,-0.021056
25-02-2022 10:04,-0.021056
25-02-2022 10:06,-0.021972
25-02-2022 10:07,-0.022887
25-02-2022 10:09,-0.022887
25-02-2022 10:10,-0.024718
25-02-2022 10:12,-0.024718
25-02-2022 10:13,-0.025634
25-02-2022 10:15,-0.025634
25-02-2022 10:16,-0.025634
25-02-2022 10:18,-0.026549
25-02-2022 10:19,-0.027465
25-02-2022 10:21,-0.027465
25-02-2022 10:22,-0.02838
25-02-2022 10:24,-0.02838
25-02-2022 10:25,-0.029296
25-02-2022 10:27,-0.030211
25-02-2022 10:28,-0.030211
25-02-2022 10:30,-0.030211
25-02-2022 10:33,-0.031127
25-02-2022 10:36,-0.032042
25-02-2022 10:39,-0.032042
25-02-2022 10:42,-0.030211
25-02-2022 10:45,-0.032958
25-02-2022 10:48,-0.034789
25-02-2022 10:51,-0.034789
25-02-2022 10:54,-0.034789
25-02-2022 10:57,-0.034789
25-02-2022 10:59,-0.035704
25-02-2022 11:00,-0.035704
25-02-2022 11:03,-0.035704
25-02-2022 11:06,-0.03662
25-02-2022 11:09,-0.03662
25-02-2022 11:12,-0.035704
25-02-2022 11:15,-0.03662
25-02-2022 11:18,-0.03662
25-02-2022 11:20,-0.035704
25-02-2022 11:21,-0.03662
25-02-2022 11:23,-0.03662
25-02-2022 11:24,-0.03662
25-02-2022 11:26,-0.03662
25-02-2022 11:27,-0.035704
25-02-2022 11:29,-0.035704
25-02-2022 11:30,-0.03662
25-02-2022 11:32,-0.035704
25-02-2022 11:33,-0.03662
25-02-2022 11:35,-0.03662
25-02-2022 11:36,-0.035704
25-02-2022 11:38,-0.035704
25-02-2022 11:39,-0.035704
25-02-2022 11:41,-0.035704
25-02-2022 11:44,-0.035704
25-02-2022 11:47,-0.035704
25-02-2022 11:50,-0.034789
25-02-2022 11:53,-0.034789
25-02-2022 11:56,-0.034789
25-02-2022 11:59,-0.033873
25-02-2022 12:02,-0.033873
25-02-2022 12:05,-0.032958
25-02-2022 12:08,-0.032042
25-02-2022 12:11,-0.032042
25-02-2022 12:14,-0.032042
25-02-2022 12:17,-0.031127
25-02-2022 12:20,-0.030211
25-02-2022 12:23,-0.029296
25-02-2022 12:26,-0.029296
25-02-2022 12:29,-0.02838
25-02-2022 12:32,-0.02838
25-02-2022 12:34,-0.027465
25-02-2022 12:35,-0.027465
25-02-2022 12:37,-0.026549
25-02-2022 12:38,-0.026549
25-02-2022 12:40,-0.025634
25-02-2022 12:41,-0.025634
25-02-2022 12:43,-0.025634
25-02-2022 12:44,-0.024718
25-02-2022 12:46,-0.024718
25-02-2022 12:47,-0.024718
25-02-2022 12:50,-0.022887
25-02-2022 12:52,-0.022887
